,nature,type,id,description,cwe_counts,cwe_id
13,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),11,400
14,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),11,400
15,MemberOf,view,884,CWE Cross-section,11,400
16,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,11,400
17,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),11,400
18,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),11,400
19,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,400
20,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,400
21,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,400
22,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,11,400
23,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,400
24,Self,class,400,,11,400
0,ChildOf,class,20,Improper Input Validation,11,1284
1,ParentOf,base,606,Unchecked Input for Loop Condition,11,1284
2,CanPrecede,variant,789,Memory Allocation with Excessive Size Value,11,1284
3,MemberOf,category,1215,Data Validation Issues,11,1284
4,MemberOf,category,1218,Memory Buffer Errors,11,1284
5,ChildOf,class,20,Improper Input Validation,11,1284
6,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,11,1284
7,Self,base,1284,,11,1284
0,ChildOf,pillar,682,Incorrect Calculation,11,190
1,ParentOf,chain,680,Integer Overflow to Buffer Overflow,11,190
2,PeerOf,base,128,Wrap-around Error,11,190
3,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,11,190
4,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,190
5,MemberOf,category,189,Numeric Errors,11,190
6,ChildOf,pillar,682,Incorrect Calculation,11,190
7,ChildOf,class,20,Improper Input Validation,11,190
8,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),11,190
9,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),11,190
10,MemberOf,category,802,2010 Top 25 - Risky Resource Management,11,190
11,MemberOf,category,865,2011 Top 25 - Risky Resource Management,11,190
12,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),11,190
13,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),11,190
14,MemberOf,view,884,CWE Cross-section,11,190
15,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,11,190
16,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),11,190
17,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),11,190
18,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),11,190
19,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,190
20,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11,190
21,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,190
22,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,190
23,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,11,190
24,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11,190
25,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,190
26,Self,base,190,,11,190
0,ChildOf,pillar,707,Improper Neutralization,11,20
1,ParentOf,base,179,Incorrect Behavior Order: Early Validation,11,20
2,ParentOf,variant,622,Improper Validation of Function Hook Arguments,11,20
3,ParentOf,base,1173,Improper Use of Validation Framework,11,20
4,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
5,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",11,20
6,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,11,20
7,ParentOf,base,1287,Improper Validation of Specified Type of Input,11,20
8,ParentOf,base,1288,Improper Validation of Consistency within Input,11,20
9,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,11,20
10,PeerOf,class,345,Insufficient Verification of Data Authenticity,11,20
11,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),11,20
12,CanPrecede,base,41,Improper Resolution of Path Equivalence,11,20
13,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),11,20
14,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,20
15,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,11,20
16,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,11,20
17,ParentOf,variant,129,Improper Validation of Array Index,11,20
18,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
19,MemberOf,category,1019,Validate Inputs,11,20
20,ParentOf,base,15,External Control of System or Configuration Setting,11,20
21,ParentOf,base,73,External Control of File Name or Path,11,20
22,ParentOf,variant,102,Struts: Duplicate Validation Forms,11,20
23,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,11,20
24,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,11,20
25,ParentOf,variant,105,Struts: Form Field Without Validator,11,20
26,ParentOf,variant,106,Struts: Plug-in Framework not in Use,11,20
27,ParentOf,variant,107,Struts: Unused Validation Form,11,20
28,ParentOf,variant,108,Struts: Unvalidated Action Form,11,20
29,ParentOf,variant,109,Struts: Validator Turned Off,11,20
30,ParentOf,variant,110,Struts: Validator Without Form Field,11,20
31,ParentOf,variant,111,Direct Use of Unsafe JNI,11,20
32,ParentOf,base,112,Missing XML Validation,11,20
33,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),11,20
34,ParentOf,class,114,Process Control,11,20
35,ParentOf,base,117,Improper Output Neutralization for Logs,11,20
36,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,20
37,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),11,20
38,ParentOf,base,134,Use of Externally-Controlled Format String,11,20
39,ParentOf,base,170,Improper Null Termination,11,20
40,ParentOf,base,190,Integer Overflow or Wraparound,11,20
41,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,11,20
42,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),11,20
43,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,11,20
44,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,11,20
45,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,11,20
46,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),11,20
47,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),11,20
48,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),11,20
49,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),11,20
50,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,11,20
51,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),11,20
52,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),11,20
53,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),11,20
54,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,11,20
55,MemberOf,category,1005,7PK - Input Validation and Representation,11,20
56,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),11,20
57,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,20
58,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11,20
59,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,11,20
60,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,20
61,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,11,20
62,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,20
63,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,11,20
64,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11,20
65,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,20
66,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,11,20
67,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,11,20
68,Self,class,20,,11,20
0,ChildOf,pillar,682,Incorrect Calculation,11,191
1,MemberOf,category,189,Numeric Errors,11,191
2,ChildOf,pillar,682,Incorrect Calculation,11,191
3,MemberOf,view,884,CWE Cross-section,11,191
4,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,11,191
5,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),11,191
6,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),11,191
7,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,11,191
8,Self,base,191,,11,191
0,ChildOf,pillar,710,Improper Adherence to Coding Standards,11,476
1,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,11,476
2,CanFollow,base,252,Unchecked Return Value,11,476
3,CanFollow,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),11,476
4,CanFollow,variant,789,Memory Allocation with Excessive Size Value,11,476
5,CanFollow,base,1325,Improperly Controlled Sequential Memory Allocation,11,476
6,MemberOf,category,465,Pointer Issues,11,476
7,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,11,476
8,MemberOf,category,398,7PK - Code Quality,11,476
9,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,11,476
10,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),11,476
11,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),11,476
12,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,11,476
13,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,11,476
14,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),11,476
15,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),11,476
16,MemberOf,view,884,CWE Cross-section,11,476
17,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,11,476
18,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),11,476
19,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),11,476
20,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,476
21,MemberOf,category,1306,CISQ Quality Measures - Reliability,11,476
22,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11,476
23,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,476
24,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,476
25,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,11,476
26,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11,476
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,476
28,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,11,476
29,MemberOf,category,1445,OWASP Top Ten 2025 Category A10:2025 - Mishandling of Exceptional Conditions,11,476
30,Self,base,476,,11,476
0,ChildOf,class,665,Improper Initialization,11,908
1,ParentOf,variant,457,Use of Uninitialized Variable,11,908
2,CanFollow,class,909,Missing Initialization of Resource,11,908
3,MemberOf,category,399,Resource Management Errors,11,908
4,ChildOf,class,665,Improper Initialization,11,908
5,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),11,908
6,MemberOf,category,1306,CISQ Quality Measures - Reliability,11,908
7,MemberOf,view,1340,CISQ Data Protection Measures,11,908
8,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,11,908
9,Self,base,908,,11,908
0,ChildOf,pillar,707,Improper Neutralization,11,20
1,ParentOf,base,179,Incorrect Behavior Order: Early Validation,11,20
2,ParentOf,variant,622,Improper Validation of Function Hook Arguments,11,20
3,ParentOf,base,1173,Improper Use of Validation Framework,11,20
4,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
5,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",11,20
6,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,11,20
7,ParentOf,base,1287,Improper Validation of Specified Type of Input,11,20
8,ParentOf,base,1288,Improper Validation of Consistency within Input,11,20
9,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,11,20
10,PeerOf,class,345,Insufficient Verification of Data Authenticity,11,20
11,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),11,20
12,CanPrecede,base,41,Improper Resolution of Path Equivalence,11,20
13,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),11,20
14,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,20
15,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,11,20
16,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,11,20
17,ParentOf,variant,129,Improper Validation of Array Index,11,20
18,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
19,MemberOf,category,1019,Validate Inputs,11,20
20,ParentOf,base,15,External Control of System or Configuration Setting,11,20
21,ParentOf,base,73,External Control of File Name or Path,11,20
22,ParentOf,variant,102,Struts: Duplicate Validation Forms,11,20
23,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,11,20
24,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,11,20
25,ParentOf,variant,105,Struts: Form Field Without Validator,11,20
26,ParentOf,variant,106,Struts: Plug-in Framework not in Use,11,20
27,ParentOf,variant,107,Struts: Unused Validation Form,11,20
28,ParentOf,variant,108,Struts: Unvalidated Action Form,11,20
29,ParentOf,variant,109,Struts: Validator Turned Off,11,20
30,ParentOf,variant,110,Struts: Validator Without Form Field,11,20
31,ParentOf,variant,111,Direct Use of Unsafe JNI,11,20
32,ParentOf,base,112,Missing XML Validation,11,20
33,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),11,20
34,ParentOf,class,114,Process Control,11,20
35,ParentOf,base,117,Improper Output Neutralization for Logs,11,20
36,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,20
37,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),11,20
38,ParentOf,base,134,Use of Externally-Controlled Format String,11,20
39,ParentOf,base,170,Improper Null Termination,11,20
40,ParentOf,base,190,Integer Overflow or Wraparound,11,20
41,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,11,20
42,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),11,20
43,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,11,20
44,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,11,20
45,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,11,20
46,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),11,20
47,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),11,20
48,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),11,20
49,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),11,20
50,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,11,20
51,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),11,20
52,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),11,20
53,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),11,20
54,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,11,20
55,MemberOf,category,1005,7PK - Input Validation and Representation,11,20
56,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),11,20
57,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,20
58,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11,20
59,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,11,20
60,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,20
61,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,11,20
62,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,20
63,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,11,20
64,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11,20
65,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,20
66,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,11,20
67,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,11,20
68,Self,class,20,,11,20
0,ChildOf,pillar,710,Improper Adherence to Coding Standards,11,476
1,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,11,476
2,CanFollow,base,252,Unchecked Return Value,11,476
3,CanFollow,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),11,476
4,CanFollow,variant,789,Memory Allocation with Excessive Size Value,11,476
5,CanFollow,base,1325,Improperly Controlled Sequential Memory Allocation,11,476
6,MemberOf,category,465,Pointer Issues,11,476
7,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,11,476
8,MemberOf,category,398,7PK - Code Quality,11,476
9,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,11,476
10,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),11,476
11,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),11,476
12,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,11,476
13,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,11,476
14,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),11,476
15,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),11,476
16,MemberOf,view,884,CWE Cross-section,11,476
17,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,11,476
18,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),11,476
19,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),11,476
20,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,476
21,MemberOf,category,1306,CISQ Quality Measures - Reliability,11,476
22,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11,476
23,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,476
24,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,476
25,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,11,476
26,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11,476
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,476
28,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,11,476
29,MemberOf,category,1445,OWASP Top Ten 2025 Category A10:2025 - Mishandling of Exceptional Conditions,11,476
30,Self,base,476,,11,476
0,ChildOf,pillar,707,Improper Neutralization,11,20
1,ParentOf,base,179,Incorrect Behavior Order: Early Validation,11,20
2,ParentOf,variant,622,Improper Validation of Function Hook Arguments,11,20
3,ParentOf,base,1173,Improper Use of Validation Framework,11,20
4,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
5,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",11,20
6,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,11,20
7,ParentOf,base,1287,Improper Validation of Specified Type of Input,11,20
8,ParentOf,base,1288,Improper Validation of Consistency within Input,11,20
9,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,11,20
10,PeerOf,class,345,Insufficient Verification of Data Authenticity,11,20
11,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),11,20
12,CanPrecede,base,41,Improper Resolution of Path Equivalence,11,20
13,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),11,20
14,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,20
15,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,11,20
16,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,11,20
17,ParentOf,variant,129,Improper Validation of Array Index,11,20
18,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
19,MemberOf,category,1019,Validate Inputs,11,20
20,ParentOf,base,15,External Control of System or Configuration Setting,11,20
21,ParentOf,base,73,External Control of File Name or Path,11,20
22,ParentOf,variant,102,Struts: Duplicate Validation Forms,11,20
23,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,11,20
24,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,11,20
25,ParentOf,variant,105,Struts: Form Field Without Validator,11,20
26,ParentOf,variant,106,Struts: Plug-in Framework not in Use,11,20
27,ParentOf,variant,107,Struts: Unused Validation Form,11,20
28,ParentOf,variant,108,Struts: Unvalidated Action Form,11,20
29,ParentOf,variant,109,Struts: Validator Turned Off,11,20
30,ParentOf,variant,110,Struts: Validator Without Form Field,11,20
31,ParentOf,variant,111,Direct Use of Unsafe JNI,11,20
32,ParentOf,base,112,Missing XML Validation,11,20
33,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),11,20
34,ParentOf,class,114,Process Control,11,20
35,ParentOf,base,117,Improper Output Neutralization for Logs,11,20
36,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,20
37,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),11,20
38,ParentOf,base,134,Use of Externally-Controlled Format String,11,20
39,ParentOf,base,170,Improper Null Termination,11,20
40,ParentOf,base,190,Integer Overflow or Wraparound,11,20
41,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,11,20
42,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),11,20
43,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,11,20
44,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,11,20
45,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,11,20
46,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),11,20
47,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),11,20
48,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),11,20
49,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),11,20
50,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,11,20
51,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),11,20
52,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),11,20
53,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),11,20
54,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,11,20
55,MemberOf,category,1005,7PK - Input Validation and Representation,11,20
56,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),11,20
57,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,11,20
58,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,11,20
59,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,11,20
60,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,11,20
61,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,11,20
62,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,11,20
63,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,11,20
64,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,11,20
65,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,11,20
66,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,11,20
67,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,11,20
68,Self,class,20,,11,20
0,ChildOf,class,573,Improper Following of Specification by Caller,11,475
1,MemberOf,category,1228,API / Function Errors,11,475
2,MemberOf,category,398,7PK - Code Quality,11,475
3,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,11,475
4,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,11,475
5,Self,base,475,,11,475
0,ChildOf,class,704,Incorrect Type Conversion or Cast,11,843
1,PeerOf,base,1287,Improper Validation of Specified Type of Input,11,843
2,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,11,843
3,MemberOf,category,136,Type Errors,11,843
4,ChildOf,class,704,Incorrect Type Conversion or Cast,11,843
5,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),11,843
6,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,11,843
7,Self,base,843,,11,843
0,ChildOf,pillar,707,Improper Neutralization,11,20
1,ParentOf,base,179,Incorrect Behavior Order: Early Validation,11,20
2,ParentOf,variant,622,Improper Validation of Function Hook Arguments,11,20
3,ParentOf,base,1173,Improper Use of Validation Framework,11,20
4,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,11,20
5,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",11,20
6,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,11,20
7,ParentOf,base,1287,Improper Validation of Specified Type of Input,11,20
8,ParentOf,base,1288,Improper Validation of Consistency within Input,11,20
9,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,11,20
10,PeerOf,class,345,Insufficient Verification of Data Authenticity,11,20
11,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),11,20
12,CanPrecede,base,41,Improper Resolution of Path Equivalence,11,20
