,nature,type,id,description,cwe_counts,cwe_id
1074,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),11,327
1075,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,11,327
1076,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,11,327
1077,MemberOf,category,1402,Comprehensive Categorization: Encryption,11,327
1078,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,11,327
1079,Self,class,327,,11,327
1080,ChildOf,class,326,Inadequate Encryption Strength,11,328
1081,ChildOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,11,328
1082,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,11,328
1083,MemberOf,category,310,Cryptographic Issues,11,328
1084,MemberOf,category,1013,Encrypt Data,11,328
1085,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,11,328
1086,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,11,328
1087,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,11,328
1088,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,11,328
1089,MemberOf,category,1402,Comprehensive Categorization: Encryption,11,328
1090,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,11,328
1091,Self,base,328,,11,328
1092,ChildOf,base,328,Use of Weak Hash,11,916
1093,ParentOf,variant,759,Use of a One-Way Hash without a Salt,11,916
1094,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,11,916
1095,MemberOf,category,255,Credentials Management Errors,11,916
1096,MemberOf,category,310,Cryptographic Issues,11,916
1097,ChildOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,11,916
1098,MemberOf,category,1010,Authenticate Actors,11,916
1099,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,11,916
1100,MemberOf,category,1402,Comprehensive Categorization: Encryption,11,916
1101,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,11,916
1102,Self,base,916,,11,916
1103,ChildOf,pillar,693,Protection Mechanism Failure,3,327
1104,ParentOf,base,328,Use of Weak Hash,3,327
1105,ParentOf,variant,780,Use of RSA Algorithm without OAEP,3,327
1106,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,3,327
1107,PeerOf,base,301,Reflection Attack in an Authentication Protocol,3,327
1108,PeerOf,class,311,Missing Encryption of Sensitive Data,3,327
1109,CanFollow,base,208,Observable Timing Discrepancy,3,327
1110,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,3,327
1111,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,3,327
1112,MemberOf,category,1013,Encrypt Data,3,327
1113,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,3,327
1114,MemberOf,category,753,2009 Top 25 - Porous Defenses,3,327
1115,MemberOf,category,803,2010 Top 25 - Porous Defenses,3,327
1116,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,3,327
1117,MemberOf,category,866,2011 Top 25 - Porous Defenses,3,327
1118,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),3,327
1119,MemberOf,view,884,CWE Cross-section,3,327
1120,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,3,327
1121,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,3,327
1122,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,3,327
1123,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,3,327
1124,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),3,327
1125,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),3,327
1126,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,3,327
1127,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,3,327
1128,MemberOf,category,1402,Comprehensive Categorization: Encryption,3,327
1129,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,3,327
1130,Self,class,327,,3,327
1131,ChildOf,pillar,693,Protection Mechanism Failure,1,327
1132,ParentOf,base,328,Use of Weak Hash,1,327
1133,ParentOf,variant,780,Use of RSA Algorithm without OAEP,1,327
1134,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,1,327
1135,PeerOf,base,301,Reflection Attack in an Authentication Protocol,1,327
1136,PeerOf,class,311,Missing Encryption of Sensitive Data,1,327
1137,CanFollow,base,208,Observable Timing Discrepancy,1,327
1138,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,327
1139,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,1,327
1140,MemberOf,category,1013,Encrypt Data,1,327
1141,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,1,327
1142,MemberOf,category,753,2009 Top 25 - Porous Defenses,1,327
1143,MemberOf,category,803,2010 Top 25 - Porous Defenses,1,327
1144,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,1,327
1145,MemberOf,category,866,2011 Top 25 - Porous Defenses,1,327
1146,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),1,327
1147,MemberOf,view,884,CWE Cross-section,1,327
1148,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,1,327
1149,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,1,327
1150,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,1,327
1151,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,327
1152,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),1,327
1153,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),1,327
1154,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,1,327
1155,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,1,327
1156,MemberOf,category,1402,Comprehensive Categorization: Encryption,1,327
1157,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,1,327
1158,Self,class,327,,1,327
1159,ChildOf,class,668,Exposure of Resource to Wrong Sphere,19,377
1160,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,19,377
1161,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,19,377
1162,MemberOf,category,361,7PK - Time and State,19,377
1163,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),19,377
1164,MemberOf,category,964,SFP Secondary Cluster: Exposure Temporary File,19,377
1165,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),19,377
1166,MemberOf,category,1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON),19,377
1167,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,19,377
1168,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,19,377
1169,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,19,377
1170,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,19,377
1171,Self,class,377,,19,377
1172,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,58,400
1173,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),58,400
1174,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,58,400
1175,ParentOf,base,771,Missing Reference to Active Allocated Resource,58,400
1176,ParentOf,base,779,Logging of Excessive Data,58,400
1177,ParentOf,base,920,Improper Restriction of Power Consumption,58,400
1178,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,58,400
1179,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,58,400
1180,CanFollow,class,410,Insufficient Resource Pool,58,400
1181,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,58,400
1182,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,58,400
1183,ParentOf,base,920,Improper Restriction of Power Consumption,58,400
1184,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,58,400
1185,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),58,400
1186,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),58,400
1187,MemberOf,view,884,CWE Cross-section,58,400
1188,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,58,400
1189,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),58,400
1190,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),58,400
1191,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,58,400
1192,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,58,400
1193,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,58,400
1194,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,58,400
1195,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,58,400
1196,Self,class,400,,58,400
1197,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),2,943
1198,ParentOf,base,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2,943
1199,ParentOf,base,90,Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection'),2,943
1200,ParentOf,base,643,Improper Neutralization of Data within XPath Expressions ('XPath Injection'),2,943
1201,ParentOf,base,652,Improper Neutralization of Data within XQuery Expressions ('XQuery Injection'),2,943
1202,MemberOf,category,1019,Validate Inputs,2,943
1203,MemberOf,category,1027,OWASP Top Ten 2017 Category A1 - Injection,2,943
1204,MemberOf,category,1409,Comprehensive Categorization: Injection,2,943
1205,Self,class,943,,2,943
1206,ChildOf,base,94,Improper Control of Generation of Code ('Code Injection'),16,96
1207,ParentOf,variant,97,Improper Neutralization of Server-Side Includes (SSI) Within a Web Page,16,96
1208,MemberOf,category,1019,Validate Inputs,16,96
1209,MemberOf,view,884,CWE Cross-section,16,96
1210,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,16,96
1211,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,16,96
1212,MemberOf,category,1409,Comprehensive Categorization: Injection,16,96
1213,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,16,96
1214,Self,base,96,,16,96
1215,ChildOf,class,116,Improper Encoding or Escaping of Output,3,117
1216,CanFollow,base,93,Improper Neutralization of CRLF Sequences ('CRLF Injection'),3,117
1217,MemberOf,category,137,Data Neutralization Issues,3,117
1218,MemberOf,category,1210,Audit / Logging Errors,3,117
1219,MemberOf,category,1009,Audit,3,117
1220,ChildOf,class,20,Improper Input Validation,3,117
1221,MemberOf,category,727,OWASP Top Ten 2004 Category A6 - Injection Flaws,3,117
1222,MemberOf,view,884,CWE Cross-section,3,117
1223,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,3,117
1224,MemberOf,category,1134,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 00. Input Validation and Data Sanitization (IDS),3,117
1225,MemberOf,category,1355,OWASP Top Ten 2021 Category A09:2021 - Security Logging and Monitoring Failures,3,117
1226,MemberOf,category,1407,Comprehensive Categorization: Improper Neutralization,3,117
1227,MemberOf,category,1444,OWASP Top Ten 2025 Category A09:2025 - Logging & Alerting Failures,3,117
1228,Self,base,117,,3,117
1229,ChildOf,class,732,Incorrect Permission Assignment for Critical Resource,6,276
1230,MemberOf,category,275,Permission Issues,6,276
1231,ChildOf,class,732,Incorrect Permission Assignment for Critical Resource,6,276
1232,MemberOf,category,1011,Authorize Actors,6,276
1233,MemberOf,category,1198,Privilege Separation and Access Control Issues,6,276
1234,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),6,276
1235,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),6,276
1236,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),6,276
1237,MemberOf,category,946,SFP Secondary Cluster: Insecure Resource Permissions,6,276
1238,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),6,276
1239,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,6,276
1240,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,6,276
1241,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,6,276
1242,MemberOf,category,1376,ICS Engineering (Construction/Deployment): Security Gaps in Commissioning,6,276
1243,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,6,276
1244,MemberOf,category,1396,Comprehensive Categorization: Access Control,6,276
1245,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,6,276
1246,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,6,276
1247,Self,base,276,,6,276
1248,ChildOf,pillar,284,Improper Access Control,5,287
1249,ParentOf,base,295,Improper Certificate Validation,5,287
1250,ParentOf,base,306,Missing Authentication for Critical Function,5,287
1251,ParentOf,base,645,Overly Restrictive Account Lockout Mechanism,5,287
1252,ParentOf,class,1390,Weak Authentication,5,287
1253,CanFollow,base,613,Insufficient Session Expiration,5,287
1254,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,5,287
1255,ParentOf,base,290,Authentication Bypass by Spoofing,5,287
1256,ParentOf,base,294,Authentication Bypass by Capture-replay,5,287
1257,ParentOf,base,295,Improper Certificate Validation,5,287
1258,ParentOf,base,306,Missing Authentication for Critical Function,5,287
1259,ParentOf,base,307,Improper Restriction of Excessive Authentication Attempts,5,287
1260,ParentOf,base,521,Weak Password Requirements,5,287
1261,ParentOf,class,522,Insufficiently Protected Credentials,5,287
1262,ParentOf,base,640,Weak Password Recovery Mechanism for Forgotten Password,5,287
1263,ParentOf,base,798,Use of Hard-coded Credentials,5,287
1264,MemberOf,category,1010,Authenticate Actors,5,287
1265,ChildOf,pillar,284,Improper Access Control,5,287
1266,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,5,287
1267,MemberOf,category,718,OWASP Top Ten 2007 Category A7 - Broken Authentication and Session Management,5,287
1268,MemberOf,category,724,OWASP Top Ten 2004 Category A3 - Broken Authentication and Session Management,5,287
1269,MemberOf,category,812,OWASP Top Ten 2010 Category A3 - Broken Authentication and Session Management,5,287
1270,MemberOf,category,930,OWASP Top Ten 2013 Category A2 - Broken Authentication and Session Management,5,287
1271,MemberOf,category,947,SFP Secondary Cluster: Authentication Bypass,5,287
1272,MemberOf,category,1028,OWASP Top Ten 2017 Category A2 - Broken Authentication,5,287
1273,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,5,287
1274,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,5,287
1275,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,5,287
1276,MemberOf,category,1353,OWASP Top Ten 2021 Category A07:2021 - Identification and Authentication Failures,5,287
1277,MemberOf,category,1364,ICS Communications: Zone Boundary Failures,5,287
1278,MemberOf,category,1368,ICS Dependencies (& Architecture): External Digital Systems,5,287
1279,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,5,287
1280,MemberOf,category,1396,Comprehensive Categorization: Access Control,5,287
1281,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,5,287
1282,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,5,287
1283,MemberOf,category,1442,OWASP Top Ten 2025 Category A07:2025 - Authentication Failures,5,287
1284,Self,class,287,,5,287
1285,ChildOf,class,311,Missing Encryption of Sensitive Data,12,319
1286,ParentOf,variant,5,J2EE Misconfiguration: Data Transmission Without Encryption,12,319
1287,ParentOf,variant,614,Sensitive Cookie in HTTPS Session Without 'Secure' Attribute,12,319
1288,ParentOf,base,1428,Reliance on HTTP instead of HTTPS,12,319
1289,MemberOf,category,199,Information Management Errors,12,319
1290,ChildOf,class,311,Missing Encryption of Sensitive Data,12,319
1291,MemberOf,category,1013,Encrypt Data,12,319
1292,MemberOf,category,1207,Debug and Test Problems,12,319
1293,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,12,319
1294,MemberOf,category,818,OWASP Top Ten 2010 Category A9 - Insufficient Transport Layer Protection,12,319
1295,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),12,319
1296,MemberOf,category,859,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 16 - Platform Security (SEC),12,319
1297,MemberOf,view,884,CWE Cross-section,12,319
1298,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,12,319
1299,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,12,319
1300,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,12,319
1301,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),12,319
1302,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,12,319
1303,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,12,319
1304,MemberOf,category,1402,Comprehensive Categorization: Encryption,12,319
1305,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,12,319
1306,Self,base,319,,12,319
1307,ChildOf,base,798,Use of Hard-coded Credentials,1,321
1308,PeerOf,variant,259,Use of Hard-coded Password,1,321
1309,PeerOf,base,1291,Public Key Re-Use for Signing both Debug and Production Code,1,321
1310,CanFollow,class,656,Reliance on Security Through Obscurity,1,321
1311,MemberOf,category,1013,Encrypt Data,1,321
1312,ChildOf,base,798,Use of Hard-coded Credentials,1,321
1313,ChildOf,base,798,Use of Hard-coded Credentials,1,321
1314,MemberOf,category,719,OWASP Top Ten 2007 Category A8 - Insecure Cryptographic Storage,1,321
1315,MemberOf,category,720,OWASP Top Ten 2007 Category A9 - Insecure Communications,1,321
1316,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,1,321
1317,MemberOf,category,950,SFP Secondary Cluster: Hardcoded Sensitive Data,1,321
1318,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,1,321
1319,MemberOf,category,1396,Comprehensive Categorization: Access Control,1,321
1320,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,1,321
1321,Self,variant,321,,1,321
1322,ChildOf,pillar,693,Protection Mechanism Failure,2,326
1323,ParentOf,base,328,Use of Weak Hash,2,326
1324,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,2,326
1325,MemberOf,category,1013,Encrypt Data,2,326
1326,MemberOf,category,719,OWASP Top Ten 2007 Category A8 - Insecure Cryptographic Storage,2,326
1327,MemberOf,category,720,OWASP Top Ten 2007 Category A9 - Insecure Communications,2,326
1328,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,2,326
1329,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,2,326
1330,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,2,326
1331,MemberOf,category,959,SFP Secondary Cluster: Weak Cryptography,2,326
1332,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,2,326
1333,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,2,326
1334,MemberOf,category,1402,Comprehensive Categorization: Encryption,2,326
1335,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,2,326
1336,Self,class,326,,2,326
1337,ChildOf,pillar,693,Protection Mechanism Failure,2,330
1338,ParentOf,base,331,Insufficient Entropy,2,330
1339,ParentOf,base,334,Small Space of Random Values,2,330
1340,ParentOf,base,335,Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG),2,330
1341,ParentOf,base,338,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),2,330
1342,ParentOf,class,340,Generation of Predictable Numbers or Identifiers,2,330
1343,ParentOf,base,344,Use of Invariant Value in Dynamically Changing Context,2,330
1344,ParentOf,base,1204,Generation of Weak Initialization Vector (IV),2,330
1345,ParentOf,base,1241,Use of Predictable Algorithm in Random Number Generator,2,330
1346,CanPrecede,base,804,Guessable CAPTCHA,2,330
1347,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,2,330
1348,ParentOf,base,331,Insufficient Entropy,2,330
1349,ParentOf,base,335,Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG),2,330
1350,ParentOf,base,338,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),2,330
1351,MemberOf,category,1013,Encrypt Data,2,330
1352,MemberOf,category,254,7PK - Security Features,2,330
1353,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,2,330
1354,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),2,330
1355,MemberOf,category,753,2009 Top 25 - Porous Defenses,2,330
1356,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,2,330
1357,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),2,330
1358,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,2,330
1359,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),2,330
1360,MemberOf,category,905,SFP Primary Cluster: Predictability,2,330
1361,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),2,330
1362,MemberOf,category,1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON),2,330
1363,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),2,330
1364,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,2,330
1365,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,2,330
1366,MemberOf,category,1414,Comprehensive Categorization: Randomness,2,330
1367,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,2,330
1368,Self,class,330,,2,330
1369,ChildOf,class,345,Insufficient Verification of Data Authenticity,1,352
1370,PeerOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),1,352
1371,CanFollow,variant,1275,Sensitive Cookie with Improper SameSite Attribute,1,352
1372,ChildOf,class,345,Insufficient Verification of Data Authenticity,1,352
1373,MemberOf,category,1019,Validate Inputs,1,352
1374,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,352
1375,MemberOf,category,716,OWASP Top Ten 2007 Category A5 - Cross Site Request Forgery (CSRF),1,352
1376,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,1,352
1377,MemberOf,category,801,2010 Top 25 - Insecure Interaction Between Components,1,352
1378,MemberOf,category,814,OWASP Top Ten 2010 Category A5 - Cross-Site Request Forgery(CSRF),1,352
1379,MemberOf,category,864,2011 Top 25 - Insecure Interaction Between Components,1,352
1380,MemberOf,view,884,CWE Cross-section,1,352
1381,MemberOf,category,936,OWASP Top Ten 2013 Category A8 - Cross-Site Request Forgery (CSRF),1,352
1382,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,352
1383,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,352
1384,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,1,352
1385,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,352
1386,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,352
1387,MemberOf,category,1411,Comprehensive Categorization: Insufficient Verification of Data Authenticity,1,352
1388,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,352
1389,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,352
1390,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,1,352
1391,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,1,352
1392,Self,composite,352,,1,352
1393,ChildOf,class,573,Improper Following of Specification by Caller,13,358
1394,ChildOf,pillar,693,Protection Mechanism Failure,13,358
1395,PeerOf,base,325,Missing Cryptographic Step,13,358
1396,MemberOf,category,1006,Bad Coding Practices,13,358
1397,MemberOf,category,978,SFP Secondary Cluster: Implementation,13,358
1398,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,13,358
1399,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,13,358
1400,Self,base,358,,13,358
1401,ChildOf,class,668,Exposure of Resource to Wrong Sphere,1,522
1402,ChildOf,class,1390,Weak Authentication,1,522
1403,ParentOf,base,256,Plaintext Storage of a Password,1,522
1404,ParentOf,base,257,Storing Passwords in a Recoverable Format,1,522
1405,ParentOf,base,260,Password in Configuration File,1,522
1406,ParentOf,base,261,Weak Encoding for Password,1,522
1407,ParentOf,base,523,Unprotected Transport of Credentials,1,522
1408,ParentOf,base,549,Missing Password Field Masking,1,522
1409,ChildOf,class,287,Improper Authentication,1,522
1410,MemberOf,category,1013,Encrypt Data,1,522
1411,MemberOf,category,718,OWASP Top Ten 2007 Category A7 - Broken Authentication and Session Management,1,522
1412,MemberOf,category,724,OWASP Top Ten 2004 Category A3 - Broken Authentication and Session Management,1,522
1413,MemberOf,view,884,CWE Cross-section,1,522
1414,MemberOf,category,930,OWASP Top Ten 2013 Category A2 - Broken Authentication and Session Management,1,522
1415,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,1,522
1416,MemberOf,category,1028,OWASP Top Ten 2017 Category A2 - Broken Authentication,1,522
1417,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,522
1418,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,1,522
1419,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,522
1420,MemberOf,category,1396,Comprehensive Categorization: Access Control,1,522
1421,MemberOf,category,1441,OWASP Top Ten 2025 Category A06:2025 - Insecure Design,1,522
1422,Self,class,522,,1,522
1423,ChildOf,class,610,Externally Controlled Reference to a Resource in Another Sphere,5,611
1424,PeerOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),5,611
1425,MemberOf,category,19,Data Processing Errors,5,611
1426,ChildOf,class,610,Externally Controlled Reference to a Resource in Another Sphere,5,611
1427,MemberOf,category,1015,Limit Access,5,611
1428,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,5,611
1429,MemberOf,category,1030,OWASP Top Ten 2017 Category A4 - XML External Entities (XXE),5,611
1430,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,5,611
1431,MemberOf,category,1308,CISQ Quality Measures - Security,5,611
